----------META DATA----------
SOFTWARE VERSION,2.3.0
DEVICE OPERATOR,0
----------TEST ATTRIBUTES----------
FIELD,VALUE,UNIT
YEAR,2021
MONTH,12
DAY,16
TIME,10:07:06,Local Time Zone
PLOT,0,#
HEIGHT,95.5,cm
BARCODE,
LATITUDE,40.2463000,angular degrees
LONGITUDE,-111.6474999,angular degrees
----------OPTIONAL DATA----------
PRE_TEST_NOTE_1,
PRE_TEST_NOTE_2,
PRE_TEST_NOTE_3,
PRE_TEST_NOTE_4,
PRE_TEST_NOTE_5,
POST_TEST_NOTE_1,
POST_TEST_NOTE_2,
POST_TEST_NOTE_3,
POST_TEST_NOTE_4,
POST_TEST_NOTE_5,
BREAK_HEIGHT,N/A,cm
LCA_WEIGTH,0,g
----------SENSOR CALIBRATION DATA (stored_value*A + B = raw_data)------
SENSOR,A,B,UNIT,ID
9266.444,156.99999999998852,152.71428571427418,13.435238265384008,nan
9269.519,156.79999999998847,152.51428571427414,13.3820845708645,nan
9271.933,156.59999999998843,152.3142857142741,13.329125733463307,nan
9275.029,156.39999999998838,152.11428571427405,13.276359051867122,nan
9278.035,156.19999999998834,151.914285714274,13.223781881733501,nan
9281.051,155.9999999999883,151.71428571427396,13.171391634010952,nan
9284.038,155.79999999998824,151.5142857142739,13.119185773322021,nan
9288.117,155.5999999999882,151.31428571427386,13.06716181640648,nan
9291.063,155.39999999998815,151.11428571427382,13.015317330621901,nan
9294.074999999999,155.1999999999881,150.91428571427377,12.963649932499104,nan
9296.787999999999,154.99999999998806,150.71428571427373,12.912157286349972,nan
9299.9,154.79999999998802,150.51428571427368,12.86083710292541,nan
9302.9,154.59999999998797,150.31428571427364,12.809687138121188,nan
9305.93,154.39999999998793,150.1142857142736,12.758705191729634,nan
9308.973,154.19999999998788,149.91428571427355,12.707889106235235,nan
9311.893,153.99999999998784,149.7142857142735,12.657236765652183,nan
9313.892,153.7999999999878,149.51428571427346,12.606746094402215,nan
9317.973,153.59999999998774,149.3142857142734,12.556415056230936,nan
9320.886,153.3999999999877,149.11428571427336,12.506241653161128,nan
9323.936,153.19999999998765,148.91428571427332,12.456223924481423,nan
9326.981,152.9999999999876,148.71428571427327,12.406359945768964,nan
9329.924,152.79999999998756,148.51428571427323,12.35664782794464,nan
9332.902,152.59999999998752,148.31428571427318,12.30708571635954,nan
9335.937,152.39999999998747,148.11428571427314,12.257671789911461,nan
9338.936,152.19999999998743,147.9142857142731,12.208404260190186,nan
9341.98,151.99999999998738,147.71428571427305,12.159281370650431,nan
9344.377,151.79999999998734,147.514285714273,12.11030139581141,nan
9346.932,151.5999999999873,147.31428571427296,12.061462640481883,nan
9349.966,151.39999999998724,147.1142857142729,12.01276343900982,nan
9352.975,151.1999999999872,146.91428571427286,11.964202154555624,nan
9356.019,150.99999999998715,146.71428571427282,11.915777178388112,nan
9358.955999999998,150.7999999999871,146.51428571427277,11.867486929202292,nan
9361.976,150.59999999998706,146.31428571427273,11.819329852458205,nan
9364.95,150.39999999998702,146.11428571427268,11.771304419739998,nan
9368.02,150.19999999998697,145.91428571427264,11.723409128134458,nan
9370.598,149.99999999998693,145.7142857142726,11.675642499628344,nan
9373.159,149.79999999998688,145.51428571427255,11.628003080523776,nan
9376.182,149.59999999998684,145.3142857142725,11.580489440871066,nan
9379.509,149.3999999999868,145.11428571427246,11.533100173918308,nan
9382.508,149.19999999998674,144.9142857142724,11.485833895577182,nan
9385.505000000001,148.9999999999867,144.71428571427236,11.438689243904358,nan
9388.508999999998,148.79999999998665,144.51428571427232,11.39166487859794,nan
9391.508,148.5999999999866,144.31428571427227,11.344759480508461,nan
9394.506,148.39999999998656,144.11428571427223,11.29797175116386,nan
9397.508,148.19999999998652,143.91428571427218,11.251300412308012,nan
9400.555,147.99999999998647,143.71428571427214,11.204744205452311,nan
9403.181,147.79999999998643,143.5142857142721,11.158301891439836,nan
9406.368,147.59999999998638,143.31428571427205,11.111972250021745,nan
9409.498,147.39999999998633,143.114285714272,11.065754079445384,nan
9412.050000000001,147.1999999999863,142.91428571427195,11.019646196053799,nan
9414.482,146.99999999998624,142.7142857142719,10.973647433896213,nan
9416.817,146.7999999999862,142.51428571427186,10.927756644349135,nan
9419.368,146.59999999998615,142.31428571427182,10.88197269574774,nan
9421.932999999999,146.3999999999861,142.11428571427177,10.83629447302715,nan
9425.203,146.19999999998606,141.91428571427173,10.790720877373372,nan
9428.203,145.99999999998602,141.71428571427168,10.745250825883469,nan
9431.165,145.79999999998597,141.51428571427164,10.69988325123477,nan
9434.201,145.59999999998593,141.3142857142716,10.654617101362744,nan
9437.162,145.39999999998588,141.11428571427155,10.609451339147329,nan
9440.279,145.19999999998583,140.9142857142715,10.564384942107395,nan
9442.804,144.9999999999858,140.71428571427145,10.519416902103107,nan
9445.334,144.79999999998574,140.5142857142714,10.474546225045954,nan
9447.805,144.5999999999857,140.31428571427136,10.429771930616152,nan
9450.255000000001,144.39999999998565,140.11428571427132,10.385093051987269,nan
9453.366,144.1999999999856,139.91428571427127,10.340508635557773,nan
9455.833,143.99999999998556,139.71428571427123,10.29601774068934,nan
9458.382,143.79999999998552,139.51428571427118,10.251619439451705,nan
9460.942,143.59999999998547,139.31428571427114,10.207312816373816,nan
9463.902,143.39999999998543,139.1142857142711,10.163096968201192,nan
9466.918,143.19999999998538,138.91428571427105,10.11897100365918,nan
9469.919000000002,142.99999999998533,138.714285714271,10.074934043222045,nan
9472.918,142.7999999999853,138.51428571427095,10.030985218887647,nan
9475.832,142.59999999998524,138.3142857142709,9.987123673957553,nan
9478.478,142.3999999999852,138.11428571427086,9.943348562822475,nan
9481.135,142.19999999998515,137.91428571427082,9.899659050752776,nan
9484.328,141.9999999999851,137.71428571427077,9.85605431369402,nan
9487.458999999999,141.79999999998506,137.51428571427073,9.812533538067306,nan
9490.177,141.59999999998502,137.31428571427068,9.769095920574333,nan
9493.229,141.39999999998497,137.11428571427064,9.725740668007013,nan
9496.228000000001,141.19999999998493,136.9142857142706,9.682466997061507,nan
9499.158,140.99999999998488,136.71428571427055,9.639274134156587,nan
9502.228000000001,140.79999999998483,136.5142857142705,9.596161315256161,nan
9505.258,140.5999999999848,136.31428571427045,9.55312778569589,nan
9508.081,140.39999999998474,136.1142857142704,9.510172800013722,nan
9511.124,140.1999999999847,135.91428571427036,9.4672956217843,nan
9514.048999999999,139.99999999998465,135.71428571427032,9.4244955234571,nan
9517.045,139.7999999999846,135.51428571427027,9.381771786198184,nan
9520.038,139.59999999998456,135.31428571427023,9.339123699735513,nan
9523.124,139.39999999998452,135.11428571427018,9.296550562207674,nan
9526.199,139.19999999998447,134.91428571427014,9.254051680015964,nan
9529.107,138.99999999998442,134.7142857142701,9.211626367679738,nan
9532.195,138.79999999998438,134.51428571427004,9.169273947694887,nan
9535.152,138.59999999998433,134.31428571427,9.126993750395442,nan
9538.128,138.3999999999843,134.11428571426995,9.084785113818143,nan
9541.153,138.19999999998424,133.9142857142699,9.042647383569946,nan
9544.109,137.9999999999842,133.71428571426986,9.00057991269837,nan
9546.118,137.79999999998415,133.51428571426982,8.958582061564602,nan
9549.806999999999,137.5999999999841,133.31428571426977,8.916653197719317,nan
9552.326000000001,137.39999999998406,133.11428571426973,8.874792695781103,nan
9555.447,137.19999999998402,132.91428571426968,8.83299993731746,nan
9558.176,136.99999999998397,132.71428571426964,8.791274310728278,nan
9561.269,136.79999999998392,132.5142857142696,8.74961521113176,nan
9565.245,136.59999999998388,132.31428571426954,8.708022040252684,nan
9568.225999999999,136.39999999998383,132.1142857142695,8.666494206312999,nan
9571.274000000001,136.1999999999838,131.91428571426945,8.625031123924657,nan
9574.268999999998,135.99999999998374,131.7142857142694,8.583632213984622,nan
9576.179,135.7999999999837,131.51428571426936,8.542296903572046,nan
9578.901,135.59999999998365,131.31428571426932,8.50102462584749,nan
9589.074,135.3999999999836,131.11428571426927,8.459814819954214,nan
9621.125,135.19999999998356,130.91428571426923,8.418666930921411,nan
9623.669,134.99999999998352,130.71428571426918,8.377580409569397,nan
9626.851999999999,134.79999999998347,130.51428571426914,8.336554712416687,nan
9629.419,134.59999999998342,130.3142857142691,8.295589301588882,nan
9632.484999999999,134.39999999998338,130.11428571426904,8.25468364472938,nan
9635.139000000001,134.19999999998333,129.914285714269,8.213837214911823,nan
9637.779999999999,133.9999999999833,129.71428571426895,8.173049490554256,nan
9640.293,133.79999999998324,129.5142857142689,8.132319955334937,nan
9642.810000000001,133.5999999999832,129.31428571426886,8.091648098109808,nan
9645.305,133.39999999998315,129.11428571426882,8.051033412831508,nan
9647.786,133.1999999999831,128.91428571426877,8.010475398469987,nan
9650.907,132.99999999998306,128.71428571426873,7.969973558934592,nan
9653.907000000001,132.79999999998302,128.51428571426868,7.929527402997653,nan
9656.895,132.59999999998297,128.31428571426864,7.889136444219505,nan
9659.864000000001,132.39999999998292,128.1142857142686,7.848800200874928,nan
9662.905999999999,132.19999999998288,127.91428571426854,7.80851819588095,nan
9665.948999999999,131.99999999998283,127.7142857142685,7.768289956726008,nan
9668.509,131.7999999999828,127.51428571426845,7.728115015400422,nan
9671.07,131.59999999998274,127.31428571426841,7.6879929083281455,nan
9673.442,131.3999999999827,127.11428571426836,7.6479231762997735,nan
9675.962,131.19999999998265,126.91428571426832,7.607905364406784,nan
9678.464999999998,130.9999999999826,126.71428571426827,7.567939021976969,nan
9680.911999999998,130.79999999998256,126.51428571426823,7.528023702511036,nan
9683.363,130.59999999998251,126.31428571426818,7.488158963620367,nan
9686.735,130.39999999998247,126.11428571426814,7.448344366965879,nan
9689.736,130.19999999998242,125.91428571426809,7.408579478197992,nan
9692.736,129.99999999998238,125.71428571426804,7.368863866897661,nan
9695.736,129.79999999998233,125.514285714268,7.329197106518457,nan
9698.706,129.5999999999823,125.31428571426795,7.289578774329668,nan
9701.734999999999,129.39999999998224,125.11428571426791,7.250008451360396,nan
9704.811,129.1999999999822,124.91428571426786,7.210485722344652,nan
9707.324,128.99999999998215,124.71428571426782,7.17101017566738,nan
9709.907,128.7999999999821,124.51428571426777,7.13158140331144,nan
9712.471000000001,128.59999999998206,124.31428571426773,7.092199000805498,nan
9714.937,128.39999999998201,124.11428571426768,7.05286256717281,nan
9717.383,128.19999999998197,123.91428571426763,7.013571704880886,nan
9720.496000000001,127.99999999998192,123.71428571426759,6.974326019792015,nan
9723.027999999998,127.79999999998188,123.51428571426754,6.935125121114625,nan
9725.586,127.59999999998183,123.3142857142675,6.895968621355468,nan
9728.797,127.39999999998179,123.11428571426745,6.8568561362726035,nan
9731.784,127.19999999998174,122.91428571426741,6.81778728482918,nan
9734.797,126.9999999999817,122.71428571426736,6.778761689147975,nan
9737.797,126.79999999998165,122.51428571426732,6.739778974466702,nan
9740.797,126.5999999999816,122.31428571426727,6.700838769094048,nan
9743.874,126.39999999998156,122.11428571426723,6.661940704366433,nan
9746.359999999999,126.19999999998151,121.91428571426718,6.623084414605488,nan
9749.492999999999,125.99999999998147,121.71428571426713,6.584269537076214,nan
9752.736,125.79999999998142,121.51428571426709,6.545495711945831,nan
9755.267,125.59999999998138,121.31428571426704,6.506762582243284,nan
9758.376999999999,125.39999999998133,121.114285714267,6.468069793819411,nan
9760.932,125.19999999998129,120.91428571426695,6.429416995307735,nan
9763.489,124.99999999998124,120.71428571426691,6.390803838085895,nan
9766.523,124.7999999999812,120.51428571426686,6.352229976237684,nan
9769.679999999998,124.59999999998115,120.31428571426682,6.313695066515683,nan
9772.685,124.3999999999811,120.11428571426677,6.275198768304491,nan
9775.73,124.19999999998106,119.91428571426673,6.236740743584529,nan
9778.755000000001,123.99999999998101,119.71428571426668,6.198320656896404,nan
9781.698,123.79999999998097,119.51428571426663,6.159938175305832,nan
9784.739,123.59999999998092,119.31428571426659,6.121592968369103,nan
9787.299,123.39999999998088,119.11428571426654,6.08328470809907,nan
9789.865000000002,123.19999999998083,118.9142857142665,6.045013068931674,nan
9792.426000000001,122.99999999998079,118.71428571426645,6.00677772769296,nan
9794.908,122.79999999998074,118.5142857142664,5.968578363566614,nan
9798.062999999998,122.5999999999807,118.31428571426636,5.93041465806198,nan
9800.596000000001,122.39999999998065,118.11428571426632,5.8922862949825525,nan
9803.158,122.1999999999806,117.91428571426627,5.854192960394956,nan
9806.568000000001,121.99999999998056,117.71428571426623,5.8161343425983745,nan
9809.568000000001,121.79999999998051,117.51428571426618,5.778110132094441,nan
9812.519999999999,121.59999999998047,117.31428571426613,5.740120021557569,nan
9815.568000000001,121.39999999998042,117.11428571426609,5.702163705805725,nan
9818.569,121.19999999998038,116.91428571426604,5.664240881771617,nan
9821.568,120.99999999998033,116.714285714266,5.626351248474322,nan
9824.015,120.79999999998029,116.51428571426595,5.588494506991304,nan
9826.063,120.59999999998024,116.3142857142659,5.5506703604308525,nan
9829.614,120.3999999999802,116.11428571426586,5.512878513904903,nan
9832.725999999999,120.19999999998015,115.91428571426582,5.475118674502263,nan
9835.725999999999,119.9999999999801,115.71428571426577,5.437390551262199,nan
9837.666000000001,119.79999999998006,115.51428571426572,5.399693855148415,nan
9841.390000000001,119.59999999998001,115.31428571426568,5.362028299023387,nan
9844.585000000001,119.39999999997997,115.11428571426563,5.324393597623061,nan
9847.301,119.19999999997992,114.91428571426559,5.286789467531904,nan
9850.389,118.99999999997988,114.71428571426554,5.249215627158302,nan
9853.304,118.79999999997983,114.5142857142655,5.211671796710298,nan
9855.308,118.59999999997979,114.31428571426545,5.174157698171664,nan
9859.312,118.39999999997974,114.1142857142654,5.136673055278296,nan
9862.391000000001,118.1999999999797,113.91428571426536,5.099217593494939,nan
9866.464,117.99999999997965,113.71428571426532,5.061791039992215,nan
9869.499,117.7999999999796,113.51428571426527,5.024393123623978,nan
9872.458,117.59999999997956,113.31428571426522,4.987023574904955,nan
9875.456,117.39999999997951,113.11428571426518,4.949682125988698,nan
9878.448,117.19999999997947,112.91428571426513,4.91236851064582,nan
9881.449,116.99999999997942,112.71428571426509,4.875082464242525,nan
9884.617,116.79999999997938,112.51428571426504,4.837823723719418,nan
9887.308,116.59999999997933,112.314285714265,4.800592027570586,nan
9890.399000000001,116.39999999997929,112.11428571426495,4.763387115822965,nan
9893.399000000001,116.19999999997924,111.9142857142649,4.726208730015958,nan
9896.357,115.9999999999792,111.71428571426486,4.689056613181325,nan
9899.399000000001,115.79999999997915,111.51428571426482,4.651930509823328,nan
9902.478000000001,115.5999999999791,111.31428571426477,4.614830165899127,nan
9904.517,115.39999999997906,111.11428571426472,4.577755328799425,nan
9907.242999999999,115.19999999997901,110.91428571426468,4.540705747329359,nan
9909.794999999998,114.99999999997897,110.71428571426463,4.503681171689626,nan
9912.839999999998,114.79999999997892,110.51428571426459,4.466681353457847,nan
9914.877,114.59999999997888,110.31428571426454,4.42970604557016,nan
9917.971,114.39999999997883,110.1142857142645,4.392755002303036,nan
9920.887999999999,114.19999999997879,109.91428571426445,4.355827979255331,nan
9923.971,113.99999999997874,109.7142857142644,4.318924733330534,nan
9926.952,113.7999999999787,109.51428571426436,4.282045022719253,nan
9929.971,113.59999999997865,109.31428571426432,4.2451886068818965,nan
9932.97,113.3999999999786,109.11428571426427,4.208355246531563,nan
9935.997000000001,113.19999999997856,108.91428571426422,4.1715447036171405,nan
9938.999,112.99999999997851,108.71428571426418,4.134756741306603,nan
9942.04,112.79999999997847,108.51428571426413,4.097991123970495,nan
9945.038999999999,112.59999999997842,108.31428571426409,4.061247617165621,nan
9947.951,112.39999999997838,108.11428571426404,4.024525987618916,nan
9950.997,112.19999999997833,107.914285714264,3.9878260032115067,nan
9953.997,111.99999999997829,107.71428571426395,3.9511474329629457,nan
9956.997,111.79999999997824,107.5142857142639,3.914490047015634,nan
9959.635,111.5999999999782,107.31428571426386,3.8778536166194186,nan
9962.283,111.39999999997815,107.11428571426381,3.8412379141163577,nan
9965.703,111.1999999999781,106.91428571426377,3.8046427129256593,nan
9968.672,110.99999999997806,106.71428571426372,3.768067787528785,nan
9971.702000000001,110.79999999997801,106.51428571426368,3.73151291345472,nan
9974.702000000001,110.59999999997797,106.31428571426363,3.6949778672653975,nan
9977.702000000001,110.39999999997792,106.11428571426359,3.6584624265412895,nan
9980.619,110.19999999997788,105.91428571426354,3.6219663698671463,nan
9983.068,109.99999999997783,105.7142857142635,3.5854894768178913,nan
9986.135,109.79999999997779,105.51428571426345,3.549031527944662,nan
9989.136,109.59999999997774,105.3142857142634,3.512592304761003,nan
9991.776999999998,109.3999999999777,105.11428571426336,3.4761715897291983,nan
9994.28,109.19999999997765,104.91428571426331,3.4397691662467484,nan
9996.784,108.9999999999776,104.71428571426327,3.4033848186329854,nan
9999.905999999999,108.79999999997756,104.51428571426322,3.367018332115825,nan
10002.262999999999,108.59999999997751,104.31428571426318,3.33066949281865,nan
10008.301,108.39999999997747,104.11428571426313,3.294338087747332,nan
10012.185000000001,108.19999999997742,103.91428571426309,3.258023904777374,nan
10015.091,107.99999999997738,103.71428571426304,3.2217267326411876,nan
10018.179,107.79999999997733,103.514285714263,3.18544636091549,nan
10021.179,107.59999999997729,103.31428571426295,3.1491825800088264,nan
10024.18,107.39999999997724,103.1142857142629,3.1129351811492083,nan
10027.094,107.1999999999772,102.91428571426286,3.076703956371876,nan
10029.653,106.99999999997715,102.71428571426281,3.040488698507173,nan
10032.837000000001,106.7999999999771,102.51428571426277,3.0042892011685343,nan
10035.393,106.59999999997706,102.31428571426272,2.9681052587405863,nan
10037.848,106.39999999997701,102.11428571426268,2.931936666367358,nan
10040.848,106.19999999997697,101.91428571426263,2.8957832199406006,nan
10043.849,105.99999999997692,101.71428571426259,2.8596447160882055,nan
10046.761,105.79999999997688,101.51428571426254,2.8235209521627365,nan
10049.847,105.59999999997683,101.3142857142625,2.787411726230056,nan
10052.923,105.39999999997679,101.11428571426245,2.751316837058053,nan
10055.493,105.19999999997674,100.9142857142624,2.7152360841054706,nan
10057.963000000002,104.9999999999767,100.71428571426236,2.6791692675108276,nan
10060.517000000002,104.79999999997665,100.51428571426231,2.643116188081434,nan
10063.564,104.5999999999766,100.31428571426227,2.6070766472825033,nan
10066.078,104.39999999997656,100.11428571426222,2.5710504472263476,nan
10068.639,104.19999999997651,99.91428571426218,2.5350373906616697,nan
10071.148000000001,103.99999999997647,99.71428571426213,2.4990372809629364,nan
10073.701,103.79999999997642,99.51428571426209,2.463049922119841,nan
10077.107,103.59999999997638,99.31428571426204,2.427075118726849,nan
10079.671,103.39999999997633,99.114285714262,2.3911126759728227,nan
10082.801,103.19999999997628,98.91428571426195,2.355162399630731,nan
10085.766,102.99999999997624,98.7142857142619,2.319224096047437,nan
10088.8,102.7999999999762,98.51428571426186,2.283297572133558,nan
10091.802,102.59999999997615,98.31428571426181,2.2473826353534103,nan
10094.731,102.3999999999761,98.11428571426177,2.21147909371502,nan
10097.232,102.19999999997606,97.91428571426172,2.1755867557602104,nan
10107.542000000001,101.99999999997601,97.71428571426168,2.1397054305547614,nan
10144.225,101.79999999997597,97.51428571426163,2.103834927678636,nan
10147.469,101.59999999997592,97.31428571426159,2.0679750572162754,nan
10149.975,101.39999999997588,97.11428571426154,2.0321256297469654,nan
10152.472,101.19999999997583,96.9142857142615,1.9962864563352616,nan
10154.928,100.99999999997578,96.71428571426145,1.9604573485214825,nan
10158.037999999999,100.79999999997574,96.5142857142614,1.9246381183122647,nan
10160.966,100.5999999999757,96.31428571426136,1.8888285781711798,nan
10163.882,100.39999999997565,96.11428571426131,1.8530285410094085,nan
10166.966,100.1999999999756,95.91428571426127,1.8172378201764778,nan
10169.965,99.99999999997556,95.71428571426122,1.7814562294510499,nan
10172.9,99.79999999997551,95.51428571426118,1.7456835830317718,nan
10176.041,99.59999999997547,95.31428571426113,1.709919695528177,nan
10178.549,99.39999999997542,95.11428571426109,1.674164381951641,nan
10181.903999999999,99.19999999997538,94.91428571426104,1.6384174577063872,nan
10184.579,98.99999999997533,94.714285714261,1.602678738580549,nan
10187.667,98.79999999997528,94.51428571426095,1.5669480407372725,nan
10190.708,98.59999999997524,94.3142857142609,1.531225180705877,nan
10193.709,98.3999999999752,94.11428571426086,1.495509975373055,nan
10196.673,98.19999999997515,93.91428571426081,1.4598022419741221,nan
10200.710000000001,97.9999999999751,93.71428571426077,1.4241017980843118,nan
10203.262999999999,97.79999999997506,93.51428571426072,1.3884084616101098,nan
10205.819,97.59999999997501,93.31428571426068,1.3527220507806352,nan
10208.349999999999,97.39999999997497,93.11428571426063,1.3170423841390606,nan
10210.806,97.19999999997492,92.91428571426059,1.2813692805340713,nan
10213.307999999999,96.99999999997488,92.71428571426054,1.2457025591113662,nan
10215.958,96.79999999997483,92.5142857142605,1.210042039305193,nan
10219.105000000001,96.59999999997478,92.31428571426045,1.1743875408299216,nan
10222.105,96.39999999997474,92.1142857142604,1.1387388836716543,nan
10225.105,96.1999999999747,91.91428571426036,1.103095888079867,nan
10228.104,95.99999999997465,91.71428571426031,1.067458374559087,nan
10231.057,95.7999999999746,91.51428571426027,1.0318261638606006,nan
10234.104000000001,95.59999999997456,91.31428571426022,0.9961990769741923,nan
10237.181,95.39999999997451,91.11428571426018,0.9605769351199153,nan
10239.694,95.19999999997447,90.91428571426013,0.9249595597398889,nan
10242.243,94.99999999997442,90.71428571426009,0.8893467724901251,nan
10244.8,94.79999999997437,90.51428571426004,0.8537383952323816,nan
10247.279,94.59999999997433,90.31428571426,0.81813425002604,nan
10249.757000000001,94.39999999997428,90.11428571425995,0.7825341591200103,nan
10252.807,94.19999999997424,90.0857142857401,0.7469379449446567,nan
10255.39,93.9999999999742,90.28571428574014,0.7113454301037485,nan
10258.52,93.79999999997415,90.48571428574019,0.6757564373664303,nan
10261.52,93.5999999999741,90.68571428574023,0.640170789659215,nan
10264.49,93.39999999997406,90.88571428574028,0.6045883100579947,nan
10267.519999999999,93.19999999997401,91.08571428574032,0.5690088217800711,nan
10270.521,92.99999999997397,91.28571428574037,0.5334321481762025,nan
10273.084,92.79999999997392,91.48571428574041,0.4978581127226691,nan
10275.539999999999,92.59999999997387,91.68571428574046,0.4622865390133521,nan
10278.195,92.39999999997383,91.8857142857405,0.4267172507518281,nan
10280.658000000001,92.19999999997378,92.08571428574055,0.3911500717434775,nan
10283.774,91.99999999997374,92.2857142857406,0.35558482588760454,nan
10286.911999999998,91.79999999997369,92.48571428574064,0.3200213371695701,nan
10289.911,91.59999999997365,92.68571428574069,0.28445942965293425,nan
10292.911,91.3999999999736,92.88571428574073,0.24889892747160877,nan
10295.911,91.19999999997356,93.08571428574078,0.2133396548220187,nan
10298.828,90.99999999997351,93.28571428574082,0.17778143595527093,nan
10301.987000000001,90.79999999997347,93.48571428574087,0.1422240951693303,nan
10304.509,90.59999999997342,93.68571428574091,0.10666745680120092,nan
10307.041,90.39999999997337,93.88571428574096,0.07111134521911253,nan
10309.598,90.19999999997333,94.085714285741,0.03555558481471081,nan
10312.166,90.00000000002672,94.28571428574105,4.749583442591959e-12,nan
10315.277,90.20000000002676,94.4857142857411,0.03555558482421,nan
10317.769999999999,90.40000000002681,94.68571428574114,0.07111134522861179,nan
10320.329,90.60000000002685,94.88571428574119,0.10666745681070029,nan
10322.885,90.8000000000269,95.08571428574123,0.14222409517882986,nan
10325.431,91.00000000002694,95.28571428574128,0.1777814359647707,nan
10327.89,91.20000000002699,95.48571428574132,0.2133396548315187,nan
10330.951000000001,91.40000000002703,95.68571428574137,0.24889892748110912,nan
10334.081,91.60000000002708,95.88571428574141,0.2844594296624349,nan
10337.02,91.80000000002713,96.08571428574146,0.32002133717907116,nan
10340.081,92.00000000002717,96.2857142857415,0.35558482589710605,nan
10343.068000000001,92.20000000002722,96.48571428574155,0.3911500717529795,nan
10346.08,92.40000000002726,96.6857142857416,0.42671725076133066,nan
10349.081,92.60000000002731,96.88571428574164,0.46228653902285527,nan
10351.639000000001,92.80000000002735,97.08571428574169,0.4978581127321729,nan
10354.278,93.0000000000274,97.28571428574173,0.533432148185707,nan
10356.791,93.20000000002744,97.48571428574178,0.5690088217895762,nan
10359.355000000001,93.40000000002749,97.68571428574182,0.6045883100675007,nan
10361.801,93.60000000002753,97.88571428574187,0.6401707896687219,nan
10365.122,93.80000000002758,98.08571428574191,0.675756437375938,nan
10368.121000000001,94.00000000002763,98.28571428574196,0.7113454301132571,nan
10371.121000000001,94.20000000002767,98.485714285742,0.7469379449541663,nan
10374.121000000001,94.40000000002772,98.68571428574205,0.7825341591295208,nan
10377.122,94.60000000002776,98.8857142857421,0.8181342500355516,nan
10380.085,94.80000000002781,99.08571428574214,0.8537383952418943,nan
10382.600999999999,95.00000000002785,99.28571428574219,0.8893467724996389,nan
10385.114,95.2000000000279,99.48571428574223,0.9249595597494039,nan
10387.668,95.40000000002794,99.68571428574228,0.9605769351294317,nan
10390.224999999999,95.60000000002799,99.88571428574232,0.9961990769837099,nan
10393.383,95.80000000002804,100.08571428574237,1.0318261638701194,nan
10396.322,96.00000000002808,100.28571428574242,1.0674583745686075,nan
10399.383,96.20000000002813,100.48571428574246,1.1030958880893889,nan
10402.383,96.40000000002817,100.6857142857425,1.1387388836811774,nan
10405.315999999999,96.60000000002822,100.88571428574255,1.1743875408394464,nan
10408.457,96.80000000002826,101.0857142857426,1.2100420393147193,nan
10410.966,97.00000000002831,101.28571428574264,1.2457025591208941,nan
10413.425,97.20000000002835,101.48571428574269,1.281369280543601,nan
10416.539999999999,97.4000000000284,101.68571428574273,1.3170423841485919,nan
10419.1,97.60000000002844,101.88571428574278,1.3527220507901685,nan
10422.587,97.80000000002849,102.08571428574282,1.3884084616196448,nan
10425.717999999999,98.00000000002854,102.28571428574287,1.4241017980938486,nan
10428.718,98.20000000002858,102.48571428574292,1.4598022419836612,nan
10431.718,98.40000000002863,102.68571428574296,1.4955099753825956,nan
10434.718,98.60000000002867,102.885714285743,1.5312251807154196,nan
10437.684000000001,98.80000000002872,103.08571428574305,1.5669480407468175,nan
10440.204,99.00000000002876,103.2857142857431,1.6026787385900958,nan
10442.854000000001,99.20000000002881,103.48571428574314,1.6384174577159367,nan
10445.418,99.40000000002885,103.68571428574319,1.6741643819611922,nan
10448.523,99.6000000000289,103.88571428574323,1.7099196955377307,nan
10451.524,99.80000000002894,104.08571428574328,1.745683583041328,nan
10454.522,100.00000000002899,104.28571428574332,1.7814562294606082,nan
10457.522,100.20000000002904,104.48571428574337,1.8172378201860384,nan
10460.523000000001,100.40000000002908,104.68571428574342,1.853028541018972,nan
10463.436,100.60000000002913,104.88571428574346,1.8888285781807455,nan
10465.89,100.80000000002917,105.0857142857435,1.924638118321833,nan
10468.973,101.00000000002922,105.28571428574355,1.9604573485310532,nan
10471.533000000001,101.20000000002926,105.4857142857436,1.996286456344835,nan
10474.739,101.40000000002931,105.68571428574364,2.0321256297565418,nan
10477.306,101.60000000002935,105.88571428574369,2.0679750572258544,nan
10479.809,101.8000000000294,106.08571428574373,2.103834927688218,nan
10482.854,102.00000000002944,106.28571428574378,2.139705430564346,nan
10485.931,102.20000000002949,106.48571428574382,2.1755867557697983,nan
10488.931,102.40000000002954,106.68571428574387,2.2114790937246105,nan
10491.854,102.60000000002958,106.88571428574392,2.2473826353630044,nan
10494.930999999999,102.80000000002963,107.08571428574396,2.2832975721431548,nan
10497.512999999999,103.00000000002967,107.285714285744,2.3192240960570367,nan
10500.557999999999,103.20000000002972,107.48571428574405,2.3551623996403346,nan
10503.640000000001,103.40000000002976,107.6857142857441,2.391112675982429,nan
10506.198,103.60000000002981,107.88571428574414,2.4270751187364583,nan
10508.693,103.80000000002985,108.08571428574419,2.4630499221294544,nan
10511.612,104.0000000000299,108.28571428574423,2.4990372809725523,nan
10514.692000000001,104.20000000002995,108.48571428574428,2.535037390671289,nan
10517.694000000001,104.40000000002999,108.68571428574433,2.571050447235971,nan
10520.626,104.60000000003004,108.88571428574437,2.60707664729213,nan
